群里定制,#genre#
RTHK32|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_rthk32_MTYyMzQyNzIwMA==.m3u8
东森新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_dsxw_MTYyMzQyNzIwMA==.m3u8
华视新闻资讯|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_hsxw_MTYyMzQyNzIwMA==.m3u8
寰宇新闻台|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_hyxw_MTYyMzQyNzIwMA==.m3u8
民视新闻台|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_msxw_MTYyMzQyNzIwMA==.m3u8
三立LIVE新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_slxw_MTYyMzQyNzIwMA==.m3u8
台视新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_tsxw_MTYyMzQyNzIwMA==.m3u8
TVBS|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_tvbs_MTYyMzQyNzIwMA==.m3u8
TVBS新闻台|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_tvbsxw_MTYyMzQyNzIwMA==.m3u8
壹新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_yxw_MTYyMzQyNzIwMA==.m3u8
中视新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_zsxw_MTYyMzQyNzIwMA==.m3u8
中天新闻|推流,http://xiaojun.vc3.aihost10.top/live/xiaojunlive_ztxw_MTYyMzQyNzIwMA==.m3u8
小君-感奥苔,#genre#
C+频道,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
翡翠台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=jade#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=jade
凤凰电影台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=gz&id=fhdy#rtmp://58.200.131.3:1935/livetv/fhdy#rtmp://58.200.131.5:1935/livetv/fhdy
凤凰资讯台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=ifh&id=pin#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=gz&id=fhzxhd#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=jxyx&id=045
凤凰中文台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=ifh&id=pcc#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=jxyx&id=044#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=gz&id=fhzwhd#http://liveali.ifeng.com/live/FHZW.flv#http://otttv.bj.chinamobile.com/TVOD//88888888/224/3221225942/1.m3u8
凤凰香港台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=ifh&id=phk
J2,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=j2#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=j2
明珠台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=mz#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=mz
NOW新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=nowxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=nowxw
无线财经·资讯台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=wxcj#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=wxcj
无线新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=wxxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=wxxw
RTHK31,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=rhk31#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=rhk31
RTHK32,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=rhk32#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=rhk32
ViuTV,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=viutv#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=viutv
ViuTV6,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=viutv6
V音乐,rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
有线18台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=yx18#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=yx18
有线新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=yxxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=yxxw
有线高清603台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=yx603#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=yx603
香港开电视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=kds#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=kds
有线香港国际财经台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=hkgjcj
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱三台,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
东森财经资讯,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=dscj
东森新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=dsxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=dsxw
非凡新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=dscj
华视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=hs#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=hs
华视新闻资讯,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=hsxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=hsxw
寰宇新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=hyxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=hyxw
民视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=ms#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=ms
民视第一台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=msdy#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=msdy
民视台湾台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=mstw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=mstw
民视新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=msxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=msxw
年代新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=ndxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=dscj
三立新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=slxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=slxw
三立台湾台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=sltw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=sltw
台视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=ts#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=mstw
TVBS,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=tvbs#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=tvbs
TVBS新闻台,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=tvbsxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=tvbsxw
中视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=zs#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=zs
中视新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=zsxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=zsxw
中天新闻,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy2&id=ztxw#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=ztxw
澳门卫视,http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=amws
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8#http://xiaojun.cyou/7108live/iptv/?key=2a9f7fff591d0e2b4f8dd2c121e4bfcb&tid=zdy4&id=amlh
澳视澳门,http://61.244.22.4/ch1/ch1.live/index.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳视综艺,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
感奥苔高清,#genre#
有线18台,rtmp://59.124.75.130/sat/hk042
中视,rtmp://59.124.75.130/sat/tv091
华视,rtmp://59.124.75.130/sat/tv112
台视,rtmp://59.124.75.130/sat/tv071
民视,rtmp://59.124.75.130/sat/tv052
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv422
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv421
TVBS·新闻台,rtmp://59.124.75.130/sat/tv552
纬来体育,rtmp://59.124.75.130/sat/tv721
纬来体育,rtmp://59.124.75.130:1935/sat/tv721
纬来育乐,rtmp://59.124.75.130/sat/tv701
纬来育乐,rtmp://59.124.75.130/sat/tv702
纬来育乐,rtmp://59.124.75.130:1935/sat/tv701
纬来日本,rtmp://59.124.75.130:1935/sat/tv521
纬来日本,rtmp://59.124.75.130/sat/tv522
爱尔达体育一,rtmp://59.124.75.130/sat/md011
东森超视,rtmp://59.124.75.130/sat/tv772
东森超视,rtmp://59.124.75.130:1935/sat/tv771
东森超视,rtmp://59.124.75.130/sat/tv771
博斯魅力,rtmp://59.124.75.130/sat/md042
东森财经新闻,rtmp://59.124.75.130:1935/sat/tv571
MoMo综合台,rtmp://59.124.75.130/sat/tv761
TVBS欢乐,rtmp://59.124.75.130:1935/sat/tv421
TVBS新闻,rtmp://59.124.75.130:1935/sat/tv551
Mono综合,rtmp://59.124.75.130:1935/sat/tv761
FOX体育,rtmp://59.124.75.130:1935/sat/tv731
FOX2体育,rtmp://59.124.75.130:1935/sat/tv741
TVBS新聞,rtmp://59.124.75.130/sat/tv551
感奥苔极速,#genre#
翡翠台,http://23.224.121.115/dai/tang.php?id=jade
翡翠台1,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
英国sky TG24,http://skyianywhere2-i.akamaihd.net:80/hls/live/200275/tg24/playlist.m3u8
CNN,http://218.202.220.2:5000/nn_live.ts?id=CNN
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空音乐,rtmp://58.200.131.3:1935/livetv/channelv
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo
探索频道,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
Fox Family,https://livecdn.fptplay.net/hda/foxfamilymovies_hls.smil/chunklist_b2500000.m3u8
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳视资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
凤凰香港台,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港台,http://223.82.250.72/live/fhhongkong/1.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/index.m3u8
凤凰卫视中文台,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰卫视中文台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰卫视中文台1,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰卫视香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
鳳凰資訊,http://117.169.120.138:8080/live/fhzixun/.m3u8
鳳凰資訊,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰卫视资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
感奥苔极速1,#genre#
英国sky TG24,http://skyianywhere2-i.akamaihd.net:80/hls/live/200275/tg24/playlist.m3u8
CNN,http://218.202.220.2:5000/nn_live.ts?id=CNN
星空卫视,rtmp://ivi.bupt.edu.cn:1935/livetv/startv
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空音乐,rtmp://58.200.131.3:1935/livetv/channelv
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo
探索频道,rtmp://ivi.bupt.edu.cn:1935/livetv/discovery
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
Fox Family,https://livecdn.fptplay.net/hda/foxfamilymovies_hls.smil/chunklist_b2500000.m3u8
感奥苔极速2,#genre#
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳视资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
凤凰香港台,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港台,http://223.82.250.72/live/fhhongkong/1.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/index.m3u8
凤凰卫视中文台,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰卫视中文台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰卫视中文台1,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰卫视香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
鳳凰資訊,http://117.169.120.138:8080/live/fhzixun/.m3u8
鳳凰資訊,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰卫视资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
感奥苔测试1,#genre#
翡翠,p2p://fccseuro.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058
翡翠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=188
翡翠,p2p://fccsovh.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058
无线新闻台,p2p://fccseuro.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb
无线新闻台,p2p://fccsovh.pvbox.live:18912/5ee71d1c0004c66962b2bbef39b16ddb
J2,p2p://fccseuro.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b
J2,p2p://fccsovh.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b
J5,p2p://fccseuro.pvbox.live:18912/5b14095400047cf5d3436751842bee62
J5,p2p://fccsovh.pvbox.live:18912/5b14095400047cf5d3436751842bee62
pearl,p2p://fccseuro.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4
pearl,p2p://fccsovh.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4
无线财经台,p2p://fccseuro.pvbox.live:18912/5ee71d1e0002271962b2c31332f45545
无线财经台,p2p://fccsovh.pvbox.live:18912/5ee71d1e0002271962b2c31332f45545
HKC新闻,p2p://fccseuro.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75
HKC新闻,p2p://fccsovh.pvbox.live:18912/5cb870e80007bd8518bd664dc725ad75
HKC电影一台,p2p://fccseuro.pvbox.live:18912/5b140a16000257643131fe220522a056
HKC电影一台,p2p://fccsovh.pvbox.live:18912/5b140a16000257643131fe220522a056
CHINA MOVIE,p2p://fccseuro.pvbox.live:18912/5b14095e00097ea884e3f555332398a0
CHINA MOVIE,p2p://fccsovh.pvbox.live:18912/5b14095e00097ea884e3f555332398a0
CINEMAWORLD,p2p://fccseuro.pvbox.live:18912/5b1409770005ae3cb85008d8b6793772
CINEMAWORLD,p2p://fccsovh.pvbox.live:18912/5b1409770005ae3cb85008d8b6793772
FOX CRIME,p2p://fccseuro.pvbox.live:18912/5b14098e000e434ede2d2b64a84b3626
FOX CRIME,p2p://fccsovh.pvbox.live:18912/5b14098e000e434ede2d2b64a84b3626
FOX,p2p://fccseuro.pvbox.live:18912/5b14098e000c5aec49e2663f8fd7aa2e
FOX,p2p://fccsovh.pvbox.live:18912/5b14098e000c5aec49e2663f8fd7aa2e
FOX动作,p2p://fccseuro.pvbox.live:18912/5b140977000904d67563843aed175df7
FOX动作,p2p://fccsovh.pvbox.live:18912/5b140977000904d67563843aed175df7
FOX 家庭影院,p2p://fccseuro.pvbox.live:18912/5b14098e000945ca8d67439c257399ef
FOX 家庭影院,p2p://fccsovh.pvbox.live:18912/5b14098e000945ca8d67439c257399ef
FX 福克斯影视,p2p://fccseuro.pvbox.live:18912/5b1409da000ebd47ecf41861c902cf0f
FX 福克斯影视,p2p://fccsovh.pvbox.live:18912/5b1409da000ebd47ecf41861c902cf0f
HBO,p2p://fccseuro.pvbox.live:18912/5b140969000be13c02c15179cfa10c68
HBO,p2p://fccseuro.pvbox.live:18912/5c7249dd000ca2101d58106551ff3ed4
HBO,p2p://fccsovh.pvbox.live:18912/5b140969000be13c02c15179cfa10c68
好莱坞电影,p2p://fccseuro.pvbox.live:18912/5b1409f3000c1df591cff1add8163783
好莱坞电影,p2p://fccseuro.pvbox.live:18912/5c7249e2000125281d5820ff23a165d1
好莱坞电影,p2p://fccsovh.pvbox.live:18912/5b1409f3000c1df53f7ba0012d829cba
好莱坞电影,p2p://fccsovh.pvbox.live:18912/5b1409f3000c1df591cff1add8163783
星卫电影,p2p://fccseuro.pvbox.live:18912/5b140940000a727a11706edeb2e5c36b
星卫电影,p2p://fccsovh.pvbox.live:18912/5b140940000a727a11706edeb2e5c36b
东森洋片,p2p://fccseuro.pvbox.live:18912/5b14092300021ad17dc817097ff4a5ef
东森洋片,p2p://fccsovh.pvbox.live:18912/5b14092300021ad17dc817097ff4a5ef
东森电影,p2p://fccseuro.pvbox.live:18912/5b1409f20009bbe29fe3e064dd468231
东森电影,p2p://fccseuro.pvbox.live:18912/5c7249d3000cb8ea1d57e9650d7148b7
东森电影,p2p://fccsovh.pvbox.live:18912/5b1409f20009bbe29fe3e064dd468231
珠江电影,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=7&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
珠江电影,p2p://fccsovh.pvbox.live:18912/5b14094900043fac4aecf6e0b43220fa
伟来电影,p2p://fccseuro.pvbox.live:18912/5b140922000ebd5b76e2ab4af5e7fb75
伟来电影,p2p://fccseuro.pvbox.live:18912/5c7249d80003096d1d57fa6c33601be9
伟来电影,p2p://fccsovh.pvbox.live:18912/5b140922000ebd5b76e2ab4af5e7fb75
美亚电影台,p2p://fccseuro.pvbox.live:18912/5b14098f00079615addc7da33962b735
美亚电影台,p2p://fccseuro.pvbox.live:18912/5c724a0e000442831d58cdaa6a2c5c52
美亚电影台,p2p://fccsovh.pvbox.live:18912/5b14098f00079615addc7da33962b735
卫视中文,p2p://fccseuro.pvbox.live:18912/5b14096a00006f07db24be365821c0f3
卫视中文,p2p://fccseuro.pvbox.live:18912/5c2dd752000079be2a26f4d3f111382f
卫视中文,p2p://fccseuro.pvbox.live:18912/5c724873000682671d5288bf72c31a80
卫视中文,p2p://fccsovh.pvbox.live:18912/5b14096a00006f07db24be365821c0f3
卫视西片,p2p://fccseuro.pvbox.live:18912/5b14098f00030ea4e4819ab008113231
卫视西片,p2p://fccsovh.pvbox.live:18912/5b14098f00030ea4e4819ab008113231
卫视电影,p2p://fccseuro.pvbox.live:18912/5b140960000aafcc8d3e6ffa720314ad
卫视电影,p2p://fccseuro.pvbox.live:18912/5c2dd76a000ca61435a944c711910228
卫视电影,p2p://fccsovh.pvbox.live:18912/5b140960000aafcc8d3e6ffa720314ad
龙华洋片,p2p://fccseuro.pvbox.live:18912/5b140917000c1e9b03053da5fe1d342e
龙华洋片,p2p://fccsovh.pvbox.live:18912/5b140917000c1e9b03053da5fe1d342e
hbo hits,p2p://fccseuro.pvbox.live:18912/5b14096900084dd9f1fd0c339f1f8d52
hbo hits,p2p://fccseuro.pvbox.live:18912/5c7249ee000f145b1d5853691cf1378b
hbo hits,p2p://fccsovh.pvbox.live:18912/5b14096900084dd9f1fd0c339f1f8d52
HBO signature,p2p://fccseuro.pvbox.live:18912/5b14096a000a35a138bfced0badeee87
HBO signature,p2p://fccseuro.pvbox.live:18912/5c7249f30006ed2f1d5864de52e5054e
HBO signature,p2p://fccsovh.pvbox.live:18912/5b14096a000a35a138bfced0badeee87
有线体育,p2p://fccseuro.pvbox.live:18912/5cb870de000968d092345e9ff2a5d955
有线体育,p2p://fccsovh.pvbox.live:18912/5cb870de000968d092345e9ff2a5d955
NOW sports1,http://t48.ovcqc.com:18686//live/t6u5b1q4/2da7ea87/200603170600002.ts
NOW sports1,p2p://fccseuro.pvbox.live:18912/5e7c6d93000c7d74ebbfc9439c67f071
NOW 新闻,p2p://fccseuro.pvbox.live:18912/5b20e3ae00008df9620421b9fc1c558a
NOW 新闻,http://playlive.558888888.xyz:10013/db.php?id=nowxw&t=1591516964&sign=1386841921
NOW 新闻,p2p://fccsovh.pvbox.live:18912/5b20e3ae00008df9620421b9fc1c558a
viu,p2p://fccseuro.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800
viu,p2p://fccsovh.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800
viu6,p2p://fccseuro.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61
viu6,p2p://fccsovh.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61
