
央视频道,#genre#
中国功夫,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8 
金牌综艺,http://112.50.243.8/PLTV/88888888/224/3221225884/1.m3u8
金牌综艺,http://121.31.30.91:8081/ysten-business/live/saishijx/1.m3u8
金牌综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225920/1.m3u8 
农业致富,http://121.31.30.91:8081/ysten-business/live/nongyezf/1.m3u8
农业致富,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8 
明星大片,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
明星大片,http://121.31.30.91:8081/ysten-business/live/mingxingdp/1.m3u8
明星大片,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8 
明星大片,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226295/1.m3u8 
爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225913/1.m3u8 
爱情喜剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8 
炫舞未来,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8 
海外剧场,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
海外剧场,http://111.40.205.87/PLTV/88888888/224/3221225671/index.m3u8
海外剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225917/1.m3u8
海外剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226325/1.m3u8 
惊悚悬疑,http://112.50.243.8/PLTV/88888888/224/3221225885/1.m3u8
惊悚悬疑,http://121.31.30.91:8081/ysten-business/live/jingsongxy/1.m3u8
惊悚悬疑,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225921/1.m3u8 
惊悚悬疑,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226294/1.m3u8 
精品记录,http://112.50.243.8/PLTV/88888888/224/3221225888/1.m3u8
精品记录,http://121.31.30.91:8081/ysten-business/live/jingpinjl/1.m3u8
精品记录,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225924/1.m3u8 
精品记录,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226293/1.m3u8 
精品记录,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226332/1.m3u8 
精品体育,http://121.31.30.91:8081/ysten-business/live/jtiyu/1.m3u8
精品体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225922/1.m3u8 
精品体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8 
潮妈辣婆,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225957/1.m3u8 
潮妈辣婆,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226286/1.m3u8 
自由搏击,http://112.50.243.8/PLTV/88888888/224/3221225895/1.m3u8
自由搏击,http://121.31.30.91:8081/ysten-business/live/-1500k-576P-bokesen/1.m3u8
精品大剧,http://112.50.243.8/PLTV/88888888/224/3221225889/1.m3u8
精品大剧,http://121.31.30.91:8081/ysten-business/live/jdaju/1.m3u8
精品大剧,http://111.40.205.87/PLTV/88888888/224/3221225670/index.m3u8
精品大剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8 
精品大剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225925/1.m3u8 
家庭剧场,http://112.50.243.8/PLTV/88888888/224/3221225882/1.m3u8
家庭剧场,http://121.31.30.91:8081/ysten-business/live/jiatingjc/1.m3u8
家庭剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226290/1.m3u8 
家庭剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8 
动作电影,http://112.50.243.8/PLTV/88888888/224/3221225879/1.m3u8
动作电影,http://121.31.30.91:8081/ysten-business/live/dongzuody/1.m3u8
动作电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8 
动作电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226329/1.m3u8 
古装剧场,http://112.50.243.8/PLTV/88888888/224/3221225880/1.m3u8
古装剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226300/1.m3u8 
古装剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8 
军旅剧场,http://112.50.243.8/PLTV/88888888/224/3221225887/1.m3u8
军旅剧场,http://121.31.30.91:8081/ysten-business/live/junlvjc/1.m3u8
军旅剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225923/1.m3u8 
军旅剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8 
军旅剧场,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226324/1.m3u8 
军事评论,http://112.50.243.8/PLTV/88888888/224/3221225890/1.m3u8
军事评论,http://121.31.30.91:8081/ysten-business/live/junshipl/1.m3u8
军事评论,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225926/1.m3u8 
军事评论,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226303/1.m3u8 
军事评论,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226326/1.m3u8 
健康有约,http://112.50.243.8/PLTV/88888888/224/3221225883/1.m3u8
健康有约,http://121.31.30.91:8081/ysten-business/live/ljiankangyouyue/1.m3u8
超级电影,http://112.50.243.8/PLTV/88888888/224/3221225804/1.m3u8
超级电影,http://112.50.243.8/PLTV/88888888/224/3221225926/1.m3u8
超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8 
超级体育,http://112.50.243.8/PLTV/88888888/224/3221225925/1.m3u8
超级体育,http://112.50.243.8/PLTV/88888888/224/3221225803/1.m3u8
超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226157/1.m3u8 
超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226158/1.m3u8 
超级体育,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8 
超级综艺,http://112.50.243.8/PLTV/88888888/224/3221225924/1.m3u8
超级综艺,http://112.50.243.8/PLTV/88888888/224/3221225801/1.m3u8
超级综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226127/1.m3u8 
超级综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8 
超级电视剧,http://112.50.243.8/PLTV/88888888/224/3221225928/1.m3u8
超级电视剧,http://112.50.243.8/PLTV/88888888/224/3221225806/1.m3u8
超级电视剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8 
超级电视剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8 
iHOT系列,#genre#
iHOT爱赛车,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT爱奇谈,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
iHOT爱奇谈,http://101.71.255.229:6610/zjhs/2/10103/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱动漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHOT爱悬疑,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHOT爱悬疑,http://101.71.255.229:6610/zjhs/2/10104/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱喜剧,http://101.71.255.229:6610/zjhs/2/10105/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱喜剧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls
iHOT爱喜剧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/01.m3u8?fmt=ts2hls,2646,01.m3u8,0,7813,0,0
iHOT爱谍战,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOT爱体育,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
iHOT爱猎奇,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHOT爱经典,http://101.71.255.229:6610/zjhs/2/10106/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱美食,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
iHOT爱美食,http://101.71.255.229:6610/zjhs/2/10108/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱解密,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
iHOT爱解密,http://101.71.255.229:6610/zjhs/2/10109/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱电竞,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
iHOT爱电竞,http://101.71.255.229:6610/zjhs/2/10110/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱娱乐,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHOT爱都市,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
iHOT爱都市,http://101.71.255.229:6610/zjhs/2/10111/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱幼教,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
iHOT爱幼教,http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱科幻,http://101.71.255.229:6610/zjhs/2/10113/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱科幻,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/index.m3u8?fmt=ts2hls
iHOT爱科幻,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/01.m3u8?fmt=ts2hls,2646,01.m3u8,0,7814,0,0
iHOT爱江湖,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
iHOT爱江湖,http://101.71.255.229:6610/zjhs/2/10114/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱浪漫,http://101.71.255.229:6610/zjhs/2/10115/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱浪漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/index.m3u8?fmt=ts2hls
iHOT爱浪漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/01.m3u8?fmt=ts2hls,2646,01.m3u8,0,7813,0,0
iHOT爱影院,http://101.71.255.229:6610/zjhs/2/10116/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱玩具,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
iHOT爱玩具,http://101.71.255.229:6610/zjhs/2/10117/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱时尚,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
iHOT爱时尚,http://101.71.255.229:6610/zjhs/2/10118/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱军武,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
iHOT爱军武,http://101.71.255.229:6610/zjhs/2/10119/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱历史,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHOT爱历史,http://101.71.255.229:6610/zjhs/2/10120/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱世界,http://101.71.255.229:6610/zjhs/2/10121/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱世界,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
iHOT爱科学,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
iHOT爱旅行,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
iHOT爱探索,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHOT爱院线,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls
iHOT爱家庭,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
iHOT爱青春,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
iHOT爱怀旧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
SiTV系列,#genre#
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV劲爆体育,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV极速赛程,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV游戏世界,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
SiTV五星体育,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
IPTV系列,#genre#
IPTV大片,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226302/1.m3u8
IPTV电影,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
IPTV超清,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
IPTV剧场,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
IPTV娱乐,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8

特殊_8080,#genre#
K频道,p8p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156.ts
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/media-u1ccux5o7_w1523462550_12537.m3u8
HAPPY,https://717616144.r.worldssl.net/717616144/tv/ttv12/chunklist_w1523462550.m3u8
HAPPY,p8p://0818.02686.cc:20012/5f3f298b000350920a3a32a46e3f183f.ts
香蕉台,p8p://0818.02686.cc:20012/5f3f24c1000af48d0a277f8997de9d5f.ts
惊艳台,p8p://0818.02686.cc:20012/5f3f25da000e99280a2bca20680560c2.ts
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/media-u7n7u13fd_w1523462549_12518.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/chunklist_w1523462549.m3u8
松视1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/playlist.m3u8
松视1台,p8p://0818.02686.cc:20012/5f3f2c2b000f126c0a4476a7dee5d96c.ts
松视2台,p8p://0818.02686.cc:20012/5f486541000e03532e4b74511bfe562e.ts
松视3台,p8p://0818.02686.cc:20012/5f3f2cc700001f430a46d433c00cd7cd.ts
彩虹e台,p8p://0818.02686.cc:20012/5f3f2a7800019ef50a3dcffdb1daa619.ts
彩虹电影,p8p://0818.02686.cc:20012/5f3f2b350002131a0a40b263a63e9fdf.ts
花花公子,mitv://147.135.39.171:9906/5e73be64000bc4a119b463b625bf0790.ts
HOT星颜,p8p://0818.02686.cc:20012/5f3f2a31000938130a3cbc97aa35e26d.ts
潘多拉完美,p8p://0818.02686.cc:20012/5f3f278f00023acc0a3271fd50ba8d23.ts

特殊三区_8080,#genre#
妈妈的朋友们2,http://youku1.dianfubang.com/20190222/kNaLwaun/index.m3u8
五十度灰未删减,http://youku1.dianfubang.com/20191111/saE1iW8W/index.m3u8
年轻的嫂子2,http://youku1.dianfubang.com/20190222/ySXdoNPk/index.m3u8
3分钟合作伙伴,http://youku1.dianfubang.com/20191213/OqjEEj7d/index.m3u8
被蹂躏的她,http://youku1.dianfubang.com/20190222/anZfbAXi/index.m3u8
处女粗体验,http://youku1.dianfubang.com/20190616/Il7JE6U2/index.m3u8
和表姐同居,http://youku1.dianfubang.com/20190221/BQhTeONw/index.m3u8
不可抗拒的侮辱,http://youku1.dianfubang.com/20190320/pWKyWFF3/index.m3u8
年轻的小姨子：贪恋,http://youku1.dianfubang.com/20190306/egeip3Ov/index.m3u8
岳母的简介,http://youku1.dianfubang.com/20190222/zKnS7pRh/index.m3u8
善良嫂子的高潮,http://youku1.dianfubang.com/20190402/l336xOOq/index.m3u8
姨母的诱惑2,http://youku1.dianfubang.com/20200207/36LAeBaX/index.m3u8
です上巻ご主人様を躾けてあげる,http://youku1.dianfubang.com/20190222/ghpUmETu/index.m3u8
小泽爱丽丝：吸血女王蜂,http://youku1.dianfubang.com/20190313/8FdHPLiH/index.m3u8
秘书/Secretary,http://youku1.dianfubang.com/20191112/gM1baGI1/index.m3u8
我爱你，善良的主妇,http://youku1.dianfubang.com/20190222/XV8vd9T5/index.m3u8
想做爱的日子,http://youku1.dianfubang.com/20190919/iJqXRjwG/index.m3u8
女子收容所,http://youku1.dianfubang.com/20190221/kwj1Ktik/index.m3u8
两个小姨子,http://youku1.dianfubang.com/20190222/1bmt61qK/index.m3u8
性感女老板与我,http://youku1.dianfubang.com/20190330/cFY6Ey4L/index.m3u8
诱僧,http://youku1.dianfubang.com/20190321/52OEWEl1/index.m3u8
失踪少女,http://youku1.dianfubang.com/20190322/H7fQb6ce/index.m3u8
老师的秘密,http://youku1.dianfubang.com/20190323/2tCDBc8r/index.m3u8
我的女朋友,http://youku1.dianfubang.com/20190409/9PUeYsiO/index.m3u8
金权性游戏,http://youku1.dianfubang.com/20190831/jsKigaMS/index.m3u8
1724妓房动乱事件,http://youku1.dianfubang.com/20190406/20kqipL2/index.m3u8
绿帽风云俱乐部,http://youku1.dianfubang.com/20190401/5L4jBM6f/index.m3u8
父亲的情人,http://youku1.dianfubang.com/20190317/ylBXFHzX/index.m3u8
血恋2：贴身恋,http://youku1.dianfubang.com/20190317/A0Rwdmji/index.m3u8
愉快的酒店,http://youku1.dianfubang.com/20190330/VU9FXWLw/index.m3u8
年轻的小妈,http://youku1.dianfubang.com/20190405/EznrWAca/index.m3u8
你妈妈也一样/你他妈的也是,http://youku1.dianfubang.com/20190415/TeGmL3vx/index.m3u8
已婚女人2,http://youku1.dianfubang.com/20190420/sI4lQAGM/index.m3u8
性感远征队,http://youku1.dianfubang.com/20190401/lZZv4BZw/index.m3u8
金珠失贞记,http://youku1.dianfubang.com/20190326/jFVxlmf8/index.m3u8
爱幻蝶：娘王之路,http://youku1.dianfubang.com/20190401/ZUP74FS7/index.m3u8
再会：禁止成年人的爱/再会禁じられた大人の恋,http://youku1.dianfubang.com/20190407/PWeRUy2s/index.m3u8
3D尸油,http://youku1.dianfubang.com/20190405/2qJC9CKj/index.m3u8
斩魔剑：宿命之少女剑士,http://youku1.dianfubang.com/20190322/iLJpFvkR/index.m3u8
Yumika的淫秽入学考试,https://135zyv5.xw0371.com/2018/09/14/Ffl6daMvS5CuITW4/playlist.m3u8
青春期的妹妹,http://youku1.dianfubang.com/20190220/9eJAIFBG/index.m3u8
朋友的母亲：美味的性爱,http://youku1.dianfubang.com/20190426/fDx3aPA9/index.m3u8
女生宿舍2,http://youku1.dianfubang.com/20190220/miy7s74t/index.m3u8
淫亵美容院,http://youku1.dianfubang.com/20190327/CuOPux1C/index.m3u8
个别教学：深入学习.未删减,http://youku1.dianfubang.com/20190227/zVWfzTSy/index.m3u8
妈妈的朋友4,http://youku1.dianfubang.com/20190221/YJ1s0cOt/index.m3u8
女大学生的沙龙室,http://youku1.dianfubang.com/20190220/BFfh3jCI/index.m3u8
末班车后，在胶囊旅馆向上司传递微热的夜晚,http://youku1.dianfubang.com/20190222/hgyarw5b/index.m3u8
善良的妈妈,http://youku1.dianfubang.com/20190325/u8FLgwin/index.m3u8
妻子和她的学生,http://youku1.dianfubang.com/20190221/Q7faPVWS/index.m3u8
出轨同学会,http://youku1.dianfubang.com/20190220/dqLRMk5V/index.m3u8
人工智能的性爱,http://youku1.dianfubang.com/20190222/6WvzD0Pb/index.m3u8
哥哥我衣服湿了,http://youku1.dianfubang.com/20190520/rO8khcks/index.m3u8
速战拍档,http://youku1.dianfubang.com/20190901/IXjMr7OK/index.m3u8
聚会的目的3,http://youku1.dianfubang.com/20190220/OJEcD5ck/index.m3u8
邻居的妻子2018,http://youku1.dianfubang.com/20190227/nc2vQ7Ex/index.m3u8
上流社会/上流时代,http://youku1.dianfubang.com/20191112/KLnJdGTV/index.m3u8
朋友的妈妈：贪恋岳母,http://youku1.dianfubang.com/20190222/2inzoufS/index.m3u8
终极强奸：兽性诱惑,http://youku1.dianfubang.com/20190418/UScBMIFA/index.m3u8
善良的嫂子2,http://youku1.dianfubang.com/20190222/EbvptUhb/index.m3u8
淫乱房仲俏同事2,http://youku1.dianfubang.com/20190907/toZaZZV0/index.m3u8
弟弟的女人,http://youku1.dianfubang.com/20190221/6v4CsXdN/index.m3u8
童话里发生了什么,http://youku1.dianfubang.com/20190328/aLV5RRj6/index.m3u8
大胸姐妹,http://youku1.dianfubang.com/20190222/JK8mJKS5/index.m3u8
不雅医院,http://youku1.dianfubang.com/20190426/9zsLexW4/index.m3u8
性爱游戏,http://youku1.dianfubang.com/20190306/m5Rq3AKX/index.m3u8
陪睡女人/美妙的上门服务,http://youku1.dianfubang.com/20190220/xjGLqi12/index.m3u8
邻家女孩,http://youku1.dianfubang.com/20190320/BOJfjXPb/index.m3u8
年轻母亲3/年轻的妈妈3,http://youku1.dianfubang.com/20190221/NpY7prwa/index.m3u8
25岁的女子高中生未删减,http://youku1.dianfubang.com/20190222/hW0STcdq/index.m3u8
禁止性爱.通奸2,http://youku1.dianfubang.com/20190221/WwKZjtCs/index.m3u8
桌球上的艳遇,http://youku1.dianfubang.com/20190415/px8VUCTb/index.m3u8
鬼父小生意気な秘湯めぐり,http://youku1.dianfubang.com/20190315/GWtT7EeS/index.m3u8
未来的性爱,http://youku1.dianfubang.com/20190412/Iiq9T6GO/index.m3u8
小姨子3,http://youku1.dianfubang.com/20190602/3pMlGsvv/index.m3u8
后宫.色欲天下,http://youku1.dianfubang.com/20190221/gnK3jcF6/index.m3u8
年轻的女演员,http://youku1.dianfubang.com/20190220/7b4srbB8/index.m3u8
性裁,http://youku1.dianfubang.com/20190520/N0RV3gR7/index.m3u8
小姨子的姐妹情谊,http://youku1.dianfubang.com/20190710/8ImtygYC/index.m3u8
我爱背入,http://youku1.dianfubang.com/20190401/COenvMVc/index.m3u8
舒淇:美少年之恋,http://youku1.dianfubang.com/20190221/VtXtbkmp/index.m3u8
学生的妈妈3,http://youku1.dianfubang.com/20190220/knGxJ1w7/index.m3u8
绯闻姐姐的诱惑,http://youku1.dianfubang.com/20190222/hSi6PtIv/index.m3u8
性暴力档案之三奸2,http://youku1.dianfubang.com/20190306/Ci7DGqsg/index.m3u8
绿茶妹2,http://youku1.dianfubang.com/20190220/dIreSuoI/index.m3u8
丰乳镇娇妻,http://youku1.dianfubang.com/20190425/cPaWvi8x/index.m3u8
黑暗圣经2,http://youku1.dianfubang.com/20190428/VRScR5td/index.m3u8
私人教学：提高成绩,http://youku1.dianfubang.com/20190227/aaYglmgD/index.m3u8
肉体性追缉/舞室培欲,http://youku1.dianfubang.com/20190221/j4mwfmUs/index.m3u8
姐夫2,http://youku1.dianfubang.com/20190222/3muGXnq7/index.m3u8
工作女郎,http://youku1.dianfubang.com/20190222/SaLcYscV/index.m3u8
我老公的家庭教师,http://youku1.dianfubang.com/20190417/azprPIzi/index.m3u8
纳特樱桃NatCherry,http://youku1.dianfubang.com/20190221/Duk8jPc5/index.m3u8
嫂子的职业,http://youku1.dianfubang.com/20190326/BdBFp4k3/index.m3u8
情色小说家/官能小说家之妻：偷情每一天,http://youku1.dianfubang.com/20190221/Xr6RTKHY/index.m3u8
真秘湯めぐりJK若女将伊織,http://youku1.dianfubang.com/20190227/NaFLFyB7/index.m3u8
娘ワレモノ,http://youku1.dianfubang.com/20190403/mEfsgWsN/index.m3u8
深夜女性秘密按摩店2,http://youku1.dianfubang.com/20190222/ZJTi6t83/index.m3u8
金瓶梅,http://youku1.dianfubang.com/20191121/Be6UTdYE/index.m3u8
不穿内衣的瑜伽教练,http://youku1.dianfubang.com/20190319/nSYP09hI/index.m3u8
聊斋艳谭8陆判性经,http://youku1.dianfubang.com/20190221/xgZlqGHH/index.m3u8
性福一家,http://youku1.dianfubang.com/20190907/QVDbuaB1/index.m3u8
女友姐姐,http://youku1.dianfubang.com/20190627/OpohbmA1/index.m3u8
爱的锁链,http://youku1.dianfubang.com/20190306/JRyO0G11/index.m3u8
入伍前夕/TheNightBeforeEnlisting,http://youku1.dianfubang.com/20190417/iiv8Jqok/index.m3u8
美容室：特殊服务2,http://youku1.dianfubang.com/20200207/ke0NwD66/index.m3u8
淫欲模特,http://youku1.dianfubang.com/20190313/X6oJ9oS7/index.m3u8
色戒(梁朝伟版),http://youku1.dianfubang.com/20191111/fCQchCIc/index.m3u8
色女,http://youku1.dianfubang.com/20200303/DuQ7M5gY/index.m3u8
做我的奴隶3,http://youku1.dianfubang.com/20190317/I4KPuVye/index.m3u8
陈诗雅的演艺梦,http://youku1.dianfubang.com/20190220/dtdOzENF/index.m3u8
欲乱家政妇,http://youku1.dianfubang.com/20191005/EddxwEOm/index.m3u8
温泉浴女,http://youku1.dianfubang.com/20190222/yec4m0g8/index.m3u8
越线的女人,http://youku1.dianfubang.com/20190222/027GbgeU/index.m3u8
三姐妹性交换,http://youku1.dianfubang.com/20200123/QSSHmoU5/index.m3u8
金瓶梅2：爱的奴隶,http://youku1.dianfubang.com/20191118/7MtM6i1o/index.m3u8
狂乱的爱,http://youku1.dianfubang.com/20190602/BgPUCxWc/index.m3u8
泰国版《色戒》,http://youku1.dianfubang.com/20190330/ueEOGBZ6/index.m3u8
新的哥哥,http://youku1.dianfubang.com/20200211/RDyvqudL/index.m3u8
晚娘1,http://youku1.dianfubang.com/20190221/GHCo3g7w/index.m3u8
请做我的奴隶,http://youku1.dianfubang.com/20191123/TeAaorFc/index.m3u8
